crc32,savetype_code,rtc,description
5802cafd,1,0,"2 Games in 1: SpongeBob SquarePants - Battle for Bikini Bottom + Nicktoons -
			Freeze Frame Frenzy (USA)"
82c21322,0,0,"2 Games in 1 Double Pack: SpongeBob SquarePants - Battle for Bikini Bottom +
			The Fairly OddParents! - Breakin' da Rules (USA)"
111d6997,0,0,"2 Games in 1: SpongeBob SquarePants - Revenge of the Flying Dutchman +
			SpongeBob SquarePants - SuperSponge (Europe)"
d515c0e4,0,0,"2 Games in 1 Double Pack: SpongeBob SquarePants - Revenge of the Flying
			Dutchman + SpongeBob SquarePants - SuperSponge (USA)"
71d52c61,0,0,"2 Games in 1: SpongeBob SquarePants - SuperSponge & Battle for Bikini
			Bottom (Europe)"
06f0f43c,0,0,"2 Games in 1: SpongeBob SquarePants - SuperSponge & Battle for Bikini
			Bottom (Europe, alt)"
a04cebfe,1,0,"2 Games in 1: The SpongeBob SquarePants Movie + SpongeBob SquarePants and
			Friends in Freeze Frame Frenzy (Europe)"
d8382427,2,0,Spyro - Season of Ice + Crash Bandicoot 2 - N-Tranced (Europe)
7b3c4f90,2,0,Spyro 2 - Season of Flame + Crash Nitro Kart (Europe)
0510b70f,2,0,Spyro - Fusion + Crash Bandicoot - Fusion (Europe)
cdbe00e3,2,0,Spyro - Season of Ice + Crash Bandicoot - The Huge Adventure (USA)
5940906e,2,0,"Spyro Orange - The Cortex Conspiracy + Crash Bandicoot Purple - Ripto's Rampage
			(USA)"
7ef359ed,2,0,Spyro Superpack: Spyro - Season of Ice + Spyro - Season of Flame (USA)
e902880f,2,0,Teenage Mutant Ninja Turtles Double Pack (Europe)
176a42e5,2,0,Teenage Mutant Ninja Turtles Double Pack (USA)
0a5965f4,0,0,2 Jeux en 1: Titeuf - Ze Gagmachine + Titeuf Méga Compet (France)
6d8ef48a,2,0,"2 in 1 Game Pack: Tony Hawk's Underground + Kelly Slater's Pro Surfer (Europe,
			USA)"
5813810f,2,0,2 in 1: V-Rally 3 + Stuntman (Europe)
c2fc12e5,1,0,Winnie the Pooh's Rumbly Tumbly Adventure & Rayman 3 (Europe)
7ea28a99,3,0,Yu-Gi-Oh! Double Pack (Europe)
f3df5758,3,0,Yu-Gi-Oh! Double Pack (USA)
2cb399d0,3,0,Yu-Gi-Oh! Double Pack 2 (USA)
164a75ac,0,0,"Ignition Collection: Volume 1- 3 Games in 1: Animal Snap + World Tennis Stars +
			Super Dropzone (Europe)"
6721794b,1,0,"3 Games in 1: Rugrats - I Gotta Go Party + SpongeBob SquarePants - SuperSponge
			+ Tak and the Power of Juju (Europe)"
cac0c0d8,3,0,4 Games on One Game Pak (Nicktoons) (USA)
04a40017,3,0,4 Games on One Game Pak (Racing) (USA)
09f5e672,1,0,"Twin Series 1 - Mezase Debut! - Fashion Designer Monogatari + Kawaii Pet Game
			Gallery 2 (Japan)"
8b0eb948,1,0,"Twin Series 2 - Oshare Princess 4 + Renai Uranai Daisakusen! + Renai Party Game
			- Sweet Heart (Japan)"
68237519,1,0,"Twin Series 3 - Konchuu Monster - Ouja Ketteisen + Super Chinese Labyrinth
			(Japan)"
fa643377,2,0,"Twin Series 4 - Hamu Hamu Monster EX - Hamster Monogatari RPG + Fantasy Puzzle
			- Hamster Monogatari - Mahou no Meikyuu 1.2.3 (Japan)"
2c582ff3,2,0,"Twin Series 5 - Mahou no Kuni no Cake-ya-san Monogatari + Wanwan Meitantei EX
			(Japan)"
9370623d,1,0,Twin Series 6 - Wannyan Idol Gakuen + Koinu to Issho Special (Japan)
3c91b0a0,1,0,"Twin Series 7 - Twin Puzzle - Kisekae Wanko EX + Nyaa to Chuu no Rainbow Magic
			2 (Japan)"
a4ef4e95,5,0,Card e-Reader (Japan)
4139e7c3,5,0,Card e-Reader+ (Japan)
8b27cd67,5,0,e-Reader (USA)
424f71e5,0,0,GBA Personal Organizer (USA)
a1b64f16,0,0,GBA AV Adapter (China)
c879b340,0,0,GBA Movie Player 2 CF (Spain)
af124f8c,0,0,"GBA TV Tuner PAL (China, v1.3)"
b511df64,0,0,"GBA TV Tuner PAL (China, v2.0)"
b8fda4f5,2,0,"The Holy Bible - World English Bible (USA, prototype)"
867bec76,0,0,Nintendo MP3 Player (Europe)
ba997cfa,3,0,Play-Yan (Japan)
e24f6a15,3,0,Play-Yan Micro (Japan)
4304bd2d,0,0,"Action Replay (Europe, v3.3)"
45bb6f4e,0,0,"Action Replay GBX (Europe, alt)"
18ce5322,0,0,Action Replay GBX (Europe)
3db7a213,0,0,"Action Replay GBX (Europe, v3.1)"
5ad72359,0,0,"Action Replay GBX (Europe, alt 2)"
3fc75439,0,0,Action Replay MAX (Europe)
f5b2f65e,0,0,CodeBreaker (USA)
9ad94c62,0,0,"GameShark GBA (USA, alt)"
d71dbca6,0,0,GameShark GBA (USA)
9c249666,0,0,Pro Action Replay (Japan)
4f3e7427,0,0,"Xploder Advance (Europe, alt)"
ad71f6ff,0,0,Xploder Advance (Europe)
d48d5587,0,0,X-Terminator Advance (Japan)
6b3961fb,0,0,Dog Trainer (Europe)
b2100fed,0,0,Dog Trainer 2 (Europe)
d72c620f,0,0,Rayman IV (Rayman - Sunshine of Trip) (unlicensed) (protection hacked)
8ee6b303,0,0,"Rayman IV (Rayman - Puteshestviye Solnechnogo Sveta) (unlicensed) (Russian)
			(protection hacked)"
d05c8414,0,0,Leiman IV - Guangming Zhi Lv (unlicensed) (Chinese) (protection hacked)
9255c170,0,0,Super Mario DX (unlicensed) (protection hacked)
2c7af7e8,0,0,Chaoji Maliou DX (unlicensed) (Chinese) (protection hacked)
4b67247c,0,0,Crash Advance IV (unlicensed) (protection hacked)
51ef4700,0,0,Digimon - Ruby and Sapphire (unlicensed) (protection hacked)
86a602ab,0,0,Pokemon - Sapphire Version (unlicensed) (protection hacked)
8e0a9112,0,0,Sonic 3 - Fighter Sonic (unlicensed) (protection hacked)
8ee6d3d5,0,0,Teenage Mutant Ninja Turtles 2 (unlicensed) (protection hacked)
09c7c895,0,0,"The Lord of the Rings IV - The Fellowship of the Ring (unlicensed) (protection
			hacked)"
4683dbb5,0,0,"Ultraman - Confrontation Between Justice And Evil (Ul'traman - Konfrontatsiya
			mezhdu spravedlivost'yu i zlom) (unlicensed) (Russian) (protection hacked)"
e14c9b78,0,0,X-Man - Armour of Might (X-men) (unlicensed) (Russian) (protection hacked)
